CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,401,Yes,No,Yes,No,Yes,No,20,2.28,27,1,0,0,13.296296,0,0,Low
?,476,Yes,Yes,Yes,No,Yes,No,24,1.77,32,0.9375,0,0,12.46875,2,1,Low
Y,394,No,No,Yes,Yes,Yes,No,?,2.69,14,1,0,0,13.785714,0,0,High
?,868,No,No,Yes,Yes,Yes,No,29,2.62,44,0.977272,0,0,16.181818,0,3,Low
?,740,No,No,Yes,Yes,Yes,No,32,2.46,37,0.837837,0.081081,0,16.486486,0,2,High
?,504,Yes,No,Yes,No,Yes,No,19,2.32,33,0.60606,0.181818,0.060606,5.484848,3,12,Low
?,817,Yes,No,Yes,Yes,Yes,No,23,2.57,41,0.780487,0.146341,0,8.829268,6,3,Low
?,762,No,No,Yes,Yes,Yes,No,31,3.38,30,0.9,0.066666,0.033333,18.8,0,6,High
?,868,No,No,Yes,Yes,Yes,No,30,3.51,34,0.970588,0.058823,0,20.235294,1,1,High
?,832,Yes,No,Yes,Yes,Yes,No,27,2.48,42,0.880952,0.095238,0.238095,10.642857,2,0,Low
?,439,No,No,Yes,Yes,Yes,No,27,3.03,20,1,0,0,14.3,0,0,High
?,836,No,No,Yes,Yes,Yes,No,31,3.09,35,0.971428,0,0,17.057142,1,2,High
?,931,Yes,No,Yes,Yes,Yes,No,31,3.32,39,1,0,0,15.717948,1,1,High
?,973,No,No,Yes,Yes,Yes,No,29,2.54,42,0.97619,0.023809,0,10.190476,1,3,Low
?,894,No,No,Yes,Yes,Yes,No,29,2.52,40,0.975,0.025,0,10.5,3,6,Low
?,1170,No,Yes,Yes,Yes,Yes,No,30,3.48,45,1,0,0,13.377777,0,1,High
?,1173,No,Yes,Yes,Yes,No,No,30,3.72,43,1,0,0,17.16279,0,2,High
?,543,No,No,Yes,Yes,Yes,No,29,2.53,23,0.913043,0.043478,0,14.391304,1,2,Low
?,848,No,No,Yes,Yes,Yes,No,28,2.72,42,0.97619,0.047619,0,10.642857,1,1,Low
?,821,No,No,Yes,No,Yes,No,29,2.01,40,0.95,0.025,0,9.025,1,4,Low
?,974,No,No,Yes,No,Yes,No,27,2.16,42,1,0.047619,0,10.190476,1,1,Low
?,797,No,No,Yes,No,Yes,No,29,2.47,35,0.971428,0.057142,0,10.257142,1,1,Low
?,759,Yes,No,Yes,No,Yes,No,29,2.34,39,0.974358,0,0,12.641025,2,0,Low
?,1078,Yes,Yes,Yes,Yes,Yes,No,29,3.54,47,0.978723,0,0,12.93617,1,1,High
?,?,?,?,?,?,?,?,?,2.71,1,1,1,0,19,0,0,?
?,1177,Yes,Yes,Yes,Yes,Yes,No,29,3.2,50,0.9,0,0,9.9,1,5,High
?,840,Yes,No,Yes,Yes,Yes,No,28,3.27,37,0.945945,0,0,11.378378,2,1,High
?,1174,Yes,No,Yes,Yes,Yes,No,30,2.98,50,0.86,0.02,0,10.32,0,3,High
?,1239,Yes,No,Yes,No,Yes,No,28,2.6,57,0.947368,0.035087,0,10.473684,3,4,Low
?,1084,No,No,Yes,No,Yes,No,21,2.14,64,0.875,0.015625,0,9.84375,11,10,Low
?,1078,No,No,Yes,No,Yes,No,23,2.11,62,0.919354,0.064516,0,8.903225,6,6,Low
?,1212,No,No,Yes,No,Yes,No,28,1.99,51,0.941176,0.019607,0,11.666666,3,5,Low
?,1122,No,No,Yes,No,Yes,No,26,2.38,51,1,0.039215,0,11.960784,0,1,Low
?,985,No,No,Yes,No,Yes,No,27,2.18,45,0.977777,0.022222,0,13.088888,1,1,Low
?,1050,No,No,Yes,No,Yes,No,28,2.03,50,0.92,0.04,0,10.68,7,1,Low
?,174,No,No,Yes,Yes,Yes,No,24,2.78,9,1,0,0,11.111111,1,0,High
?,469,No,No,Yes,Yes,Yes,No,27,2.8,26,0.923076,0.038461,0,11.961538,0,5,Low
?,720,No,No,Yes,Yes,Yes,No,26,2.66,40,0.9,0.025,0,10.375,2,2,Low
?,979,No,No,Yes,Yes,Yes,No,30,3.04,44,1,0,0,18.522727,0,1,High
?,197,No,No,No,Yes,Yes,No,24,2.54,10,1,0,0,15.3,0,0,Low
?,?,?,?,?,?,?,No,10,1.78,1,1,0,0,5,0,0,?
?,846,No,No,Yes,No,Yes,No,24,1.72,45,0.977777,0.044444,0,16.266666,0,4,Low
?,854,No,No,Yes,No,Yes,No,28,1.81,40,0.975,0.025,0,11.475,3,4,Low
?,778,No,No,Yes,No,Yes,No,29,1.87,41,0.951219,0.04878,0,11.487804,2,1,Low
?,867,No,No,Yes,No,Yes,No,27,1.87,45,0.977777,0.044444,0,11.066666,2,4,Low
?,1091,No,No,Yes,Yes,Yes,No,28,2.15,49,0.959183,0.061224,0,7.571428,4,5,Low
?,907,No,No,Yes,No,Yes,No,26,1.99,45,1,0,0,12.755555,2,4,Low
?,1246,No,Yes,Yes,Yes,Yes,No,30,3.28,49,1,0.081632,0,10.836734,1,1,High
?,930,No,No,Yes,Yes,Yes,No,29,2.64,43,0.976744,0.023255,0,10.395348,1,3,High
?,1235,No,Yes,Yes,Yes,Yes,No,31,3.37,54,0.981481,0.018518,0,16.777777,2,4,High
?,1089,No,No,Yes,Yes,Yes,No,32,3.08,48,0.895833,0.041666,0,13.666666,0,2,High
?,?,?,?,?,?,?,?,?,1.67,1,1,0,0,3,0,0,?
?,1125,Yes,No,Yes,No,Yes,No,29,2.12,55,0.963636,0,0,10.163636,2,3,Low
?,1117,No,No,Yes,No,Yes,No,24,1.95,60,0.966666,0.016666,0,11.916666,1,3,Low
?,1024,Yes,No,Yes,No,Yes,No,28,2.34,52,0.942307,0,0,10.26923,0,1,Low
?,1182,Yes,No,Yes,Yes,Yes,No,30,2.51,56,0.946428,0.035714,0,9.267857,1,6,Low
?,1325,Yes,No,Yes,No,Yes,No,31,2.18,57,0.964912,0,0.017543,9.368421,1,6,Low
?,719,No,No,Yes,Yes,Yes,No,30,2.96,35,0.914285,0,0,15.228571,1,0,Low
?,974,No,No,Yes,Yes,Yes,No,27,2.11,40,0.9,0.05,0.025,9.525,0,5,Low
?,607,Yes,No,Yes,No,Yes,No,30,2.29,30,0.933333,0.066666,0,8.533333,0,0,High
?,912,Yes,No,Yes,No,Yes,No,26,1.92,50,0.96,0.02,0,9.48,0,5,Low
?,1049,Yes,No,Yes,Yes,Yes,No,29,2.21,50,0.92,0.04,0.04,12.02,0,5,Low
?,570,No,No,Yes,Yes,Yes,No,31,2.55,26,1,0,0,18.192307,0,0,High
?,1059,Yes,No,Yes,No,Yes,No,23,1.79,58,0.896551,0.034482,0,7.327586,0,7,Low
?,948,Yes,No,Yes,No,Yes,No,26,1.73,50,0.96,0.04,0,9.2,0,3,Low
?,863,Yes,No,Yes,No,Yes,No,25,1.99,49,0.897959,0.061224,0,8.693877,0,4,Low
?,833,Yes,No,Yes,Yes,Yes,No,28,2.2,44,0.886363,0.022727,0.045454,7.431818,0,3,Low
?,1055,Yes,No,Yes,Yes,Yes,No,27,2.12,57,0.877192,0.035087,0.017543,10.070175,0,7,Low
?,831,Yes,No,Yes,Yes,Yes,No,26,2.3,42,0.880952,0.047619,0,11.047619,1,1,Low
?,619,Yes,No,Yes,Yes,Yes,No,32,2.21,32,0.78125,0,0,8.3125,3,8,Low
?,520,Yes,No,Yes,Yes,Yes,No,27,2.31,31,0.935483,0,0,8.677419,1,2,Low
?,395,No,No,Yes,Yes,Yes,No,32,2.94,17,1,0,0,12.470588,0,2,High
?,1089,No,No,Yes,Yes,Yes,No,36,2.73,43,0.930232,0,0,14.023255,1,1,High
?,?,?,?,?,?,?,?,?,1.96,2,1,0,0,24,0,0,?
?,282,Yes,No,Yes,Yes,Yes,No,24,3.26,17,0.882352,0,0.117647,8.411764,1,4,High
?,847,No,No,Yes,Yes,Yes,No,33,2.83,43,0.953488,0,0,12.511627,0,2,High
?,991,No,No,Yes,Yes,Yes,No,29,2.88,44,0.886363,0.022727,0.022727,12.772727,1,2,High
?,1021,No,No,Yes,Yes,Yes,No,31,2.36,46,0.652173,0.021739,0.021739,5.586956,9,14,Low
?,975,No,No,Yes,Yes,Yes,No,28,2.22,49,0.959183,0,0,12.183673,1,3,Low
?,1013,No,No,Yes,Yes,Yes,No,25,2.4,49,0.938775,0.061224,0,11.632653,2,3,Low
?,?,?,?,?,?,?,?,?,1.64,1,1,0,0,26,0,0,?
?,159,No,No,Yes,Yes,Yes,No,28,2.41,6,1,0,0,21.5,0,0,Low
?,957,No,No,Yes,Yes,Yes,No,31,3.66,40,0.95,0.025,0.025,12.075,3,1,High
?,895,Yes,No,Yes,Yes,Yes,No,28,2.66,42,1,0,0,12.857142,1,2,Low
?,1166,Yes,No,Yes,Yes,Yes,No,32,3.19,45,1,0,0,14.466666,0,3,High
?,701,No,No,Yes,Yes,Yes,No,33,2.24,35,0.942857,0,0,10.6,1,3,Low
?,680,Yes,No,Yes,Yes,Yes,No,29,2.52,33,0.969696,0,0,13.272727,0,3,Low
?,723,No,No,Yes,Yes,Yes,No,29,3.44,35,1,0,0,16.2,2,1,High
?,480,No,No,Yes,Yes,Yes,No,24,3.11,27,0.962962,0,0,11.111111,2,5,High
?,?,?,?,?,?,?,No,5,1.33,1,1,1,0,17,0,0,?
D,?,?,?,?,?,?,?,?,3,2,1,0,0,13.5,0,0,?
?,103,No,No,Yes,No,Yes,No,16,2.2,7,0.857142,0,0.142857,9.714285,1,0,Low
?,788,No,No,Yes,Yes,Yes,No,32,2.99,33,1,0,0,14.696969,0,1,High
?,683,No,No,Yes,Yes,Yes,No,24,2.08,40,0.975,0,0,11.5,3,1,Low
?,752,No,No,Yes,Yes,Yes,No,29,2.27,39,1,0,0,13.974358,1,3,Low
?,701,No,No,Yes,Yes,Yes,No,28,2.52,37,1,0,0,12.243243,1,5,Low
?,743,No,No,Yes,Yes,Yes,No,29,2.5,35,1,0,0,16.714285,0,0,Low
?,1467,No,No,Yes,Yes,Yes,No,32,3.57,63,1,0.015873,0,16.920634,0,1,High
?,15,No,No,No,No,No,?,?,2.31,3,0.666666,0,0,4.666666,0,1,?
?,709,No,No,Yes,Yes,No,No,28,4.15,33,1,0.030303,0,10.787878,0,3,High
?,1137,No,No,Yes,Yes,Yes,No,31,2.9,56,0.964285,0.017857,0,14.25,1,6,High
?,16,No,No,No,No,No,No,13,1.26,3,1,0,0,14.666666,0,0,?
?,950,No,No,Yes,Yes,Yes,No,28,1.91,60,1,0,0,12.866666,1,4,Low
?,939,No,No,Yes,No,Yes,No,25,1.5,59,0.966101,0,0,9.440677,2,6,Low
?,1202,No,No,Yes,Yes,Yes,No,31,2,55,1,0,0,13.090909,0,1,Low
?,1279,No,No,Yes,Yes,Yes,No,28,2.58,64,1,0,0,12.203125,1,3,High
?,?,?,?,?,?,?,?,?,4,1,1,0,0,11,0,0,?
?,888,No,No,Yes,Yes,Yes,No,28,3.39,44,1,0,0,20.954545,2,0,High
?,374,No,No,Yes,Yes,Yes,No,29,3.13,16,1,0,0,16.1875,0,0,High
?,83,No,No,No,Yes,No,?,?,2.27,4,1,0,0,21.5,0,0,High
?,530,No,No,Yes,Yes,Yes,No,28,2.94,26,0.923076,0.192307,0,14,2,2,High
?,688,No,No,Yes,Yes,Yes,No,31,2.84,30,1,0,0,13.566666,0,2,High
?,11,No,No,No,No,No,?,?,2.64,2,1,0,0,6.5,0,0,Low
?,1124,Yes,No,Yes,Yes,Yes,No,30,2.91,55,1,0,0,12.963636,2,4,High
?,1197,No,No,Yes,Yes,Yes,No,32,3.28,55,1,0,0,13.272727,1,1,High
?,1077,Yes,No,Yes,Yes,Yes,No,30,2.77,56,0.910714,0.053571,0,11.714285,1,4,High
?,745,Yes,No,Yes,No,Yes,No,31,2.29,48,1,0.020833,0,11.5625,1,3,Low
?,595,Yes,No,Yes,Yes,Yes,No,32,2.49,27,1,0,0,13,0,0,Low
?,560,Yes,No,Yes,No,Yes,No,32,2.5,23,0.956521,0.043478,0,15.217391,0,1,Low
?,194,No,No,Yes,Yes,Yes,No,23,2.39,13,1,0,0,13.153846,1,1,Low
?,1005,No,Yes,No,Yes,No,No,31,4.17,46,0.97826,0,0,8.434782,5,7,High
?,1237,No,Yes,Yes,Yes,Yes,No,32,3.75,52,1,0,0,20.903846,0,0,High
?,1257,No,No,Yes,Yes,Yes,No,31,3.92,52,1,0,0,18.076923,3,2,High
?,1241,No,Yes,Yes,Yes,Yes,No,31,3.87,50,1,0,0,17.74,2,1,High
?,1338,No,Yes,Yes,Yes,Yes,No,31,4.05,56,1,0,0,17.375,1,5,High
?,1321,No,Yes,No,Yes,No,No,31,4.28,54,0.981481,0.018518,0,18.388888,1,5,High
?,946,No,No,Yes,Yes,Yes,No,29,3.14,41,1,0,0,14.219512,0,0,High
?,177,No,No,No,Yes,No,No,17,4.41,13,0.923076,0,0.076923,8.153846,1,0,High
D,316,No,No,Yes,Yes,Yes,?,?,3.75,15,0.733333,0,0,5.466666,0,3,High
D,323,No,No,Yes,No,Yes,?,?,1.98,15,1,0,0,5.733333,0,2,High
D,307,No,No,Yes,Yes,Yes,?,?,3.69,15,0.8,0,0,7.066666,0,0,High
D,601,Yes,No,Yes,No,Yes,No,14,1.97,47,0.978723,0,0,5.80851,6,6,Low
D,260,No,No,Yes,Yes,Yes,?,?,?,17,0.882352,0.058823,0,4.411764,2,4,High
D,232,No,No,Yes,Yes,Yes,?,?,3.31,13,0.923076,0,0,5.307692,1,4,High
D,306,No,No,Yes,No,Yes,?,?,1.51,13,0.846153,0.076923,0,4.846153,2,1,Low
?,360,No,No,Yes,Yes,Yes,No,17,2.76,21,0.95238,0,0,11.190476,0,0,High
?,214,Yes,No,Yes,No,Yes,?,?,2.7,12,1,0.083333,0,8.333333,1,2,High
?,220,No,No,Yes,No,Yes,No,23,1.66,17,0.941176,0,0,7.058823,1,6,Low
?,886,Yes,No,Yes,Yes,Yes,No,26,2.74,45,0.977777,0.022222,0,12.555555,0,7,Low
D,474,Yes,No,Yes,No,Yes,?,?,2.53,30,0.966666,0,0,6.4,1,4,Low
?,1136,Yes,No,Yes,No,Yes,No,26,2.71,62,0.967741,0,0,15.854838,0,4,Low
?,777,No,No,Yes,Yes,Yes,No,27,3.06,37,0.945945,0.027027,0,11.297297,0,5,High
?,1026,Yes,Yes,Yes,Yes,Yes,No,29,3.08,46,1,0,0,17.195652,0,0,High
?,826,Yes,Yes,Yes,No,Yes,No,26,1.83,53,0.962264,0.018867,0,7.867924,0,25,Low
?,955,No,No,Yes,Yes,Yes,No,27,2.61,60,1,0.016666,0,13.833333,0,2,Low
?,501,No,Yes,Yes,No,Yes,No,34,2.33,35,1,0,0,13.314285,0,1,Low
?,1028,No,No,Yes,Yes,Yes,No,18,3.69,47,1,0,0,15.80851,0,5,High
?,653,No,No,Yes,Yes,Yes,No,29,2.49,42,0.95238,0.023809,0,14.404761,1,0,Low
?,755,Yes,No,Yes,Yes,Yes,No,20,2.42,60,0.983333,0.016666,0,11.733333,0,11,Low
?,596,Yes,No,Yes,Yes,Yes,No,23,2.61,38,0.973684,0,0,14.68421,0,1,Low
?,?,?,?,?,?,?,?,?,1.71,24,0.958333,0,0,5.083333,2,4,?
D,816,Yes,No,Yes,No,Yes,No,31,2.53,47,1,0,0,9.80851,2,2,Low
?,890,No,No,Yes,Yes,Yes,No,32,3.24,41,1,0.02439,0,14.902439,0,3,High
?,611,No,No,Yes,No,Yes,?,?,1.8,40,1,0,0,10.425,0,6,Low
?,1268,No,Yes,Yes,Yes,Yes,No,32,3.31,56,0.982142,0,0,15.071428,0,4,High
?,1195,Yes,Yes,Yes,Yes,Yes,No,35,3.03,54,1,0.018518,0,19.185185,0,1,High
?,655,No,No,Yes,Yes,Yes,No,21,2.33,37,1,0.027027,0,12.918918,0,3,Low
?,959,Yes,No,Yes,Yes,Yes,No,31,3.26,46,1,0,0,14.326086,0,2,High
?,1079,No,Yes,Yes,Yes,Yes,No,30,3.12,47,1,0,0,17.87234,0,0,High
?,1121,Yes,Yes,Yes,No,Yes,No,29,1.88,65,0.953846,0.015384,0,13.307692,0,6,Low
?,1428,No,Yes,Yes,Yes,Yes,No,8,3.94,57,1,0,0,13.719298,0,2,High
?,984,No,No,Yes,Yes,Yes,No,31,3.74,42,1,0,0,12.214285,4,3,High
?,599,No,No,No,Yes,No,No,30,4.24,28,1,0,0,9.607142,0,6,High
?,834,No,No,Yes,Yes,No,No,31,3.93,35,1,0,0,15.714285,1,2,High
?,1330,No,Yes,No,Yes,No,No,31,4.43,61,1,0,0,9.918032,7,3,High
?,?,?,?,?,?,?,No,5,2.36,1,0,0,0,3,0,0,?
?,845,No,No,Yes,No,Yes,No,21,1.97,41,0.975609,0,0,13.487804,4,1,Low
?,?,?,?,?,?,?,?,?,1.61,1,1,0,0,4,0,0,?
?,1078,No,No,Yes,Yes,Yes,No,29,3.48,46,0.956521,0,0,15.043478,0,3,High
?,1059,No,No,Yes,No,Yes,No,27,2.45,53,0.962264,0,0,12,2,5,Low
?,1030,No,No,Yes,No,Yes,No,30,2.52,48,0.979166,0,0.020833,15.916666,0,0,Low
?,986,No,No,Yes,No,Yes,No,30,2.42,48,0.958333,0,0,10.854166,2,4,High
?,1001,No,No,Yes,Yes,Yes,No,28,2.65,47,1,0,0.021276,14.978723,0,1,Low
?,751,No,No,Yes,No,Yes,No,27,2.22,37,0.945945,0,0.027027,12.027027,1,2,High
?,1164,No,No,Yes,Yes,Yes,No,30,3.06,52,0.961538,0,0,14,1,2,High
?,704,No,No,Yes,No,Yes,No,24,2.3,41,0.975609,0,0.02439,15.414634,3,2,Low
?,928,No,No,Yes,No,Yes,No,28,2.65,47,0.978723,0,0,10.382978,2,5,Low
?,1572,No,No,Yes,Yes,Yes,No,31,3.54,63,0.968253,0,0.015873,12.984126,2,3,High
?,12,No,No,No,No,No,No,9,2.45,3,1,0,0,10.333333,0,0,?
?,1488,No,No,Yes,Yes,Yes,No,30,3.67,62,1,0,0,11.967741,0,5,High
?,372,No,No,Yes,Yes,Yes,No,30,2.78,18,1,0,0,9.944444,0,2,High
?,821,No,No,Yes,Yes,Yes,No,25,1.99,49,1,0.020408,0,14.367346,3,3,Low
?,695,No,No,Yes,No,Yes,No,28,1.79,45,1,0.022222,0,11,4,6,Low
?,1198,No,No,Yes,Yes,Yes,No,28,3.15,56,1,0.035714,0,18.785714,0,0,High
?,1285,No,No,Yes,Yes,Yes,No,30,3.13,60,1,0.016666,0,18.45,0,1,High
?,538,No,No,Yes,Yes,Yes,No,30,3.51,27,1,0,0,13.074074,2,0,High
?,967,No,No,Yes,Yes,Yes,No,29,3.34,45,1,0,0,14.822222,0,3,High
?,883,No,No,Yes,Yes,Yes,No,30,3.89,38,1,0,0,14.18421,0,0,High
?,742,No,No,Yes,No,Yes,No,32,2.27,35,1,0,0,11.257142,0,1,Low
?,1108,Yes,No,Yes,Yes,Yes,No,33,2.5,54,1,0,0,14.833333,0,0,Low
?,819,No,No,Yes,Yes,Yes,No,30,2.48,39,1,0,0,16.820512,0,1,Low
?,1434,Yes,No,Yes,Yes,Yes,No,31,3,60,0.966666,0.016666,0,18.15,0,1,High
?,1263,No,No,Yes,Yes,Yes,No,29,3.72,48,1,0,0,12.875,2,3,High
?,1150,No,No,Yes,Yes,Yes,No,26,2.18,50,1,0,0,12.24,1,4,High
?,1337,No,No,Yes,Yes,Yes,No,30,2.77,54,1,0,0,13.74074,1,3,High
?,862,No,No,Yes,Yes,Yes,No,27,2.31,42,1,0.023809,0,17.666666,2,1,High
D,219,Yes,No,No,No,Yes,No,21,2.33,19,0.526315,0.157894,0.052631,3.368421,3,2,Low
D,287,Yes,No,Yes,No,Yes,No,29,2.44,20,0.85,0,0,6.55,2,0,High
?,200,Yes,No,No,No,Yes,No,11,2.34,21,0.95238,0.047619,0,9.428571,4,0,Low
?,1181,No,Yes,Yes,Yes,Yes,No,28,2.91,54,0.981481,0.018518,0,15.648148,1,3,High
?,596,No,Yes,No,No,Yes,No,22,2.09,34,0.970588,0,0.029411,12.852941,5,1,Low
?,1179,No,Yes,Yes,Yes,Yes,No,29,3.14,56,1,0,0,14.857142,3,2,High
?,535,No,Yes,Yes,No,Yes,No,26,2.58,33,0.939393,0.060606,0,11.727272,2,3,Low
?,479,Yes,Yes,Yes,No,Yes,No,26,2.18,30,0.966666,0.033333,0,9.233333,5,2,Low
?,710,No,Yes,No,No,Yes,No,26,2.46,37,0.945945,0.054054,0,12.027027,3,1,High
?,265,Yes,Yes,No,No,Yes,No,11,2.27,24,1,0,0,11.458333,2,1,Low
?,961,No,Yes,Yes,Yes,Yes,No,31,2.82,44,0.954545,0.045454,0,12.25,2,3,High
?,344,Yes,No,Yes,No,Yes,No,19,2.2,36,0.944444,0.055555,0,9.555555,3,4,Low
?,298,No,No,Yes,No,Yes,No,20,2.1,26,1,0,0,11,3,0,Low
?,547,No,No,Yes,No,Yes,No,13,2.78,40,1,0,0,9.75,6,3,Low
?,894,No,Yes,Yes,No,Yes,No,17,2.26,46,0.97826,0.021739,0,14.47826,1,0,High
?,1161,No,Yes,No,Yes,Yes,No,29,3.07,52,1,0,0,20.557692,0,1,High
?,669,No,No,Yes,Yes,Yes,No,27,2.66,31,0.774193,0.032258,0,11.451612,7,2,Low
?,378,No,No,Yes,Yes,Yes,No,24,3.36,18,1,0,0,9.722222,0,1,High
?,545,No,No,Yes,Yes,Yes,No,25,3.03,24,0.875,0.041666,0,14.333333,0,1,High
?,?,?,?,?,?,?,?,?,2,1,1,0,0,3,0,0,?
?,374,No,No,Yes,Yes,Yes,No,29,2.86,17,1,0.058823,0,12.941176,0,0,High
D,493,No,Yes,Yes,Yes,Yes,No,27,3.23,24,0.708333,0.041666,0,4.666666,7,0,High
?,730,No,No,Yes,Yes,Yes,No,30,2.65,36,0.972222,0.083333,0,15.527777,1,0,Low
?,818,No,Yes,Yes,Yes,Yes,No,27,2.83,41,0.634146,0.146341,0,7.04878,16,5,Low
?,138,No,No,Yes,No,Yes,No,19,2.58,11,0.818181,0.090909,0,8.818181,3,0,?
?,249,No,Yes,Yes,Yes,Yes,No,28,3.69,11,0.818181,0.181818,0,12.727272,2,0,High
?,788,No,Yes,Yes,No,Yes,No,27,2.35,41,0.829268,0.146341,0,10.975609,5,4,Low
?,859,No,No,Yes,Yes,Yes,No,28,2.3,42,0.97619,0.095238,0,16.166666,5,0,Low
?,471,No,Yes,Yes,No,Yes,No,21,2.52,30,0.8,0.066666,0,9.5,6,4,Low
?,84,No,No,Yes,No,Yes,No,26,1.47,4,1,0,0,9.5,0,0,Low
?,25,No,No,No,No,No,No,17,2.09,7,0.714285,0,0,5.714285,1,1,Low
D,179,Yes,No,Yes,No,Yes,No,28,2.61,8,0.375,0.25,0,2.875,4,2,Low
?,736,No,No,Yes,Yes,Yes,No,24,2.58,45,0.8,0,0.022222,10.266666,2,3,Low
?,1189,No,No,Yes,Yes,Yes,No,24,3.03,64,0.890625,0.015625,0,11,1,2,Low
D,343,No,No,Yes,Yes,No,No,?,3.82,18,0.666666,0.055555,0,5.277777,1,2,High
?,676,No,No,Yes,Yes,Yes,No,28,3.19,30,1,0,0,20.7,0,3,High
?,270,No,No,No,Yes,Yes,No,?,3.63,14,1,0,0,12.214285,0,2,High
?,482,No,No,Yes,Yes,Yes,No,24,3.19,27,1,0,0,14.888888,1,2,High
?,598,No,No,Yes,Yes,Yes,No,30,3.35,27,1,0,0,14.777777,1,1,High
?,504,No,No,Yes,Yes,Yes,No,27,2.89,27,1,0,0,11.259259,3,0,High
?,676,No,No,Yes,Yes,Yes,No,27,3.9,34,1,0,0,21.088235,0,0,High
?,345,No,No,Yes,Yes,Yes,No,28,3.29,18,1,0,0,17.055555,0,1,High
?,?,?,?,?,?,?,?,?,2.29,1,1,0,0,8,0,0,?
?,492,No,No,No,Yes,No,No,26,3.56,25,1,0,0,15.8,0,0,High
?,672,No,No,Yes,Yes,Yes,No,27,2.85,40,1,0.025,0,11.125,4,3,High
?,724,No,No,Yes,Yes,Yes,No,28,3.05,36,1,0.055555,0,13.611111,2,1,High
?,150,No,No,Yes,Yes,Yes,No,19,2.6,11,1,0,0,20.545454,0,0,High
?,?,?,?,?,?,?,?,?,2.5,1,1,0,0,4,0,0,?
?,189,No,No,Yes,No,Yes,No,?,2.64,9,1,0,0,14.111111,0,1,Low
?,787,No,Yes,No,Yes,No,No,27,4,36,1,0,0,13.694444,0,0,High
?,204,No,No,Yes,Yes,No,No,27,3.38,11,1,0.090909,0,12.636363,0,0,High
?,788,No,Yes,Yes,Yes,Yes,No,31,3.87,40,0.975,0,0,9.025,7,0,High
?,702,No,No,Yes,Yes,Yes,No,31,3.03,31,0.935483,0,0.032258,14.677419,2,3,High
?,470,No,Yes,No,Yes,No,No,21,4.62,34,0.941176,0.029411,0,15.147058,0,0,High
?,444,No,No,Yes,No,Yes,No,32,2.82,18,0.944444,0,0,8.555555,2,4,Low
?,617,No,No,Yes,No,Yes,No,26,2.5,30,1,0,0,13.766666,0,0,Low
?,446,No,Yes,No,No,Yes,No,33,2.89,20,1,0,0,17.8,0,0,High
?,585,No,No,Yes,Yes,Yes,No,28,3.44,29,0.965517,0.241379,0,11.620689,2,1,High
?,600,No,No,No,Yes,No,No,21,4.59,36,0.972222,0,0,16.138888,0,1,High
?,666,No,No,No,Yes,No,No,25,4.44,40,1,0,0,15.4,0,1,High
?,828,No,Yes,Yes,Yes,Yes,No,26,3.44,42,0.97619,0,0.023809,11.428571,1,0,High
?,380,No,No,No,Yes,No,No,22,4.49,31,1,0,0,13.580645,2,0,High
?,264,No,No,Yes,No,Yes,No,?,1.55,28,1,0,0,4.357142,6,11,Low
?,321,No,No,Yes,No,Yes,No,?,1.7,18,0.888888,0,0,5.111111,1,5,Low
?,811,No,No,Yes,Yes,Yes,No,24,2.1,52,0.942307,0,0,16.096153,0,2,Low
?,331,No,No,Yes,No,Yes,No,26,1.88,19,0.947368,0.052631,0,7.894736,4,2,Low
?,537,No,No,Yes,Yes,Yes,No,27,2.71,26,0.961538,0,0,11.076923,1,2,High
?,588,No,No,No,Yes,No,No,28,4.04,29,0.931034,0.034482,0,11.862068,3,2,High
Y,573,No,No,No,Yes,No,No,28,3.69,26,0.961538,0.038461,0,8.615384,1,2,High
?,712,No,No,Yes,Yes,Yes,No,26,3.12,35,1,0,0,10.485714,0,3,High
?,479,No,No,Yes,No,Yes,No,28,2.3,26,0.923076,0,0,11.692307,2,1,Low
?,903,No,Yes,Yes,Yes,Yes,No,28,3.3,47,0.957446,0,0,12.553191,2,4,High
?,904,No,Yes,No,Yes,No,No,27,4.04,42,1,0,0,13.047619,2,1,High
?,778,No,No,Yes,Yes,Yes,No,29,2.86,34,0.911764,0,0,9.029411,5,3,High
?,528,No,No,Yes,No,Yes,No,29,2.15,30,0.933333,0,0,4.7,4,7,Low
?,?,?,?,?,?,?,No,31,3.34,28,0.892857,0,0,14.571428,3,1,?
?,741,No,No,Yes,No,Yes,No,30,2.14,39,1,0,0,10.923076,0,4,High
?,621,No,No,Yes,No,Yes,No,27,1.49,34,0.941176,0.058823,0,14.5,1,2,Low
?,662,No,No,Yes,No,Yes,No,28,1.89,35,1,0,0,12.228571,0,0,Low
?,462,No,No,Yes,No,Yes,No,27,1.49,25,1,0,0,14.64,0,1,Low
?,198,No,No,Yes,Yes,Yes,No,26,3.06,12,0.916666,0,0,11,1,1,High
?,516,No,No,Yes,Yes,Yes,No,26,2.56,27,1,0,0,11.111111,3,1,Low
?,311,No,No,Yes,No,Yes,No,24,2.18,18,1,0,0,15.5,0,0,Low
