CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,20,No,No,No,No,No,?,?,3,12,1,0.166666,0,18,0,1,?
?,2231,No,No,Yes,Yes,Yes,No,30,2.9,138,0.97826,0.050724,0,14.094202,5,5,High
?,42,No,No,No,No,No,No,4,3.21,6,1,0,0,22.5,0,0,High
D,1189,No,No,Yes,Yes,Yes,No,27,3.03,70,0.957142,0,0,8.7,6,9,High
?,52,No,No,No,No,Yes,No,12,1.84,9,1,0,0,5.222222,5,0,Low
?,56,No,No,Yes,No,No,No,16,1.74,15,1,0.066666,0,19.733333,0,0,?
?,2102,No,No,Yes,Yes,Yes,No,30,2.55,143,0.951048,0.034965,0,12.314685,5,12,High
?,56,No,No,No,No,No,No,24,2.58,8,1,0,0,8.875,0,0,?
?,2056,No,Yes,Yes,Yes,Yes,No,32,3.64,122,1,0,0,15.721311,1,4,High
?,49,No,No,No,No,No,No,22,4.02,3,1,0,0,24.666666,0,0,High
D,168,No,No,Yes,Yes,Yes,Yes,5,2.78,16,1,0,0,6.8125,0,1,Low
?,1640,Yes,No,Yes,Yes,Yes,No,28,2.36,101,1,0,0,11.782178,1,7,High
?,2135,Yes,No,Yes,Yes,Yes,No,30,2.79,127,1,0,0,14.188976,0,2,High
?,50,No,No,No,No,No,No,17,2.06,14,1,0,0,17.428571,0,0,?
?,1774,No,No,Yes,Yes,Yes,No,30,2.85,94,1,0.031914,0,10.191489,4,5,High
D,107,No,No,No,Yes,No,No,24,3.12,10,0.7,0,0,7.8,0,1,Low
?,67,No,No,Yes,No,Yes,No,13,1.79,14,1,0,0,14.785714,1,1,?
?,22,No,No,No,No,No,No,49,2.14,5,1,0,0,25.4,0,0,?
?,1462,No,No,Yes,Yes,Yes,No,31,2.83,79,0.987341,0,0,13.455696,5,0,High
?,83,No,No,No,No,Yes,No,12,2.23,10,0.9,0.1,0,7,2,1,High
?,?,?,?,?,?,?,No,2,1.5,1,1,0,0,12,0,0,?
D,27,No,No,No,No,No,No,17,1.68,4,1,0,0,9.25,0,0,Low
?,956,No,No,Yes,Yes,Yes,No,29,2.37,59,0.98305,0.050847,0,13.644067,1,2,High
?,24,No,No,No,No,No,No,14,1.97,4,1,0,0,9.5,0,1,?
?,50,No,No,No,No,No,?,?,2.21,2,1,0,0,27,0,0,Low
Y,283,No,No,Yes,No,Yes,No,25,3.62,16,0.5625,0,0,4.1875,2,2,High
Y,255,No,No,No,Yes,No,No,23,3.71,15,0.733333,0,0,5.6,1,2,High
?,31,No,No,No,No,No,No,5,1.9,22,0.954545,0.045454,0,13.772727,1,0,?
?,18,No,No,No,No,No,No,7,2.45,7,1,0,0,16,0,0,?
?,30,No,No,No,No,No,No,6,2.33,26,0.961538,0.038461,0,11.461538,4,1,?
?,?,?,?,?,?,?,No,2,?,28,0.964285,0.035714,0,14.428571,1,2,?
D,?,?,?,?,?,?,No,24,?,6,0.666666,0,0,8.333333,0,0,?
?,194,Yes,No,Yes,No,Yes,No,19,2.47,22,0.954545,0.045454,0,6.045454,1,1,Low
D,247,No,No,Yes,No,Yes,No,23,1.66,22,0.90909,0.045454,0,6.227272,5,0,Low
D,134,No,No,Yes,No,Yes,No,26,1.64,17,0.764705,0.117647,0.058823,6.882352,0,0,Low
D,?,?,?,?,?,?,No,22,?,3,1,0,0,7.666666,0,0,?
D,?,?,?,?,?,?,?,?,?,6,1,0,0,7.833333,0,0,?
?,52,No,No,No,No,No,No,6,2.46,13,0.923076,0.076923,0,10.923076,1,1,?
?,62,No,No,No,No,No,No,12,2.45,15,1,0,0,12.266666,2,0,?
?,?,?,?,?,?,?,No,18,1.98,15,1,0,0,23.2,0,0,?
?,49,No,No,No,No,No,No,7,2.39,13,1,0,0,15.615384,0,0,Low
?,440,Yes,Yes,Yes,No,Yes,No,23,2.57,32,0.96875,0.03125,0,12.5625,3,4,High
?,580,No,Yes,Yes,No,Yes,No,17,2.43,54,1,0,0,11.018518,5,2,Low
?,795,No,Yes,Yes,No,Yes,No,27,2.52,62,0.951612,0.048387,0,9.403225,6,3,High
?,344,Yes,No,Yes,No,Yes,No,13,2.53,33,0.939393,0.060606,0,7.363636,4,3,Low
?,625,No,Yes,Yes,Yes,Yes,No,28,3.3,49,1,0,0,11.938775,3,2,High
?,496,Yes,Yes,Yes,No,Yes,No,23,2.11,47,0.957446,0.021276,0,11.170212,3,3,Low
D,158,No,No,Yes,No,Yes,No,24,2.42,18,0.833333,0,0.111111,7.222222,0,2,Low
Y,31,No,No,No,No,No,No,8,2.27,10,0.9,0,0,7.3,1,1,?
Y,340,No,Yes,Yes,Yes,Yes,No,22,2.79,31,0.967741,0,0,9.48387,1,2,High
?,1436,No,Yes,Yes,No,Yes,No,24,2.32,98,1,0,0,14.734693,4,3,High
?,1823,Yes,Yes,Yes,No,Yes,No,23,2.57,119,1,0,0,14.848739,5,3,High
?,1926,No,Yes,Yes,Yes,Yes,No,28,3.11,135,0.992592,0.007407,0,15.755555,5,3,High
?,521,Yes,Yes,Yes,No,Yes,No,22,2.43,63,0.968253,0.031746,0,10.031746,7,5,Low
?,395,No,No,Yes,No,Yes,No,14,2.27,46,1,0,0,7.913043,3,7,Low
?,1794,No,Yes,Yes,Yes,Yes,No,27,2.59,116,0.991379,0.00862,0,14.293103,10,4,High
D,23,No,No,No,No,No,No,31,2.54,6,0.833333,0.166666,0,11.333333,0,1,Low
?,20,No,No,No,No,No,?,?,2.3,12,0.75,0,0,7.833333,2,0,Low
?,?,?,?,?,?,?,?,?,2.16,60,0.716666,0.066666,0,10.416666,2,3,?
D,324,No,No,Yes,Yes,Yes,No,24,2.69,33,1,0,0,12.666666,0,1,Low
?,15,No,No,No,No,No,?,?,1.81,2,1,0,0,20.5,0,0,?
?,693,No,No,Yes,Yes,Yes,No,28,2.88,46,0.97826,0,0,13.652173,0,2,High
?,119,No,No,No,No,Yes,No,18,2.54,13,0.923076,0,0,14.692307,0,0,?
?,1730,Yes,Yes,Yes,Yes,Yes,No,30,3.09,110,0.945454,0.027272,0,15.072727,7,7,High
?,21,No,No,No,No,No,No,20,1.82,3,1,0,0,6.666666,0,0,Low
?,?,?,?,?,?,?,?,?,1,1,1,0,0,10,0,0,?
?,559,No,No,Yes,Yes,Yes,No,26,2.71,40,0.8,0.125,0,11.875,3,8,High
?,1422,No,Yes,Yes,No,Yes,No,27,2.28,100,0.8,0.07,0,7.81,13,20,Low
?,1373,No,Yes,Yes,Yes,Yes,No,27,2.79,96,0.958333,0.020833,0,15.864583,4,4,Low
?,31,No,No,No,No,No,No,21,2.17,10,1,0.1,0,14.4,0,0,?
?,116,No,No,No,No,No,No,19,2.62,20,0.9,0.05,0,18.45,0,0,?
?,181,No,Yes,No,No,Yes,No,29,3.29,8,1,0,0,14.875,0,0,High
?,1405,No,Yes,Yes,Yes,Yes,No,28,2.59,90,0.922222,0.033333,0.011111,17.022222,8,1,Low
?,35,No,No,No,No,No,No,18,1.9,8,1,0.125,0,20,0,0,?
?,1457,No,No,Yes,Yes,Yes,No,26,2.81,100,0.96,0.05,0,15.14,6,2,High
?,889,Yes,No,Yes,No,Yes,No,28,2.56,64,0.84375,0,0.015625,7.15625,3,9,Low
?,44,No,No,No,No,No,No,20,2.15,8,1,0,0,7.875,1,0,?
?,473,No,No,Yes,Yes,Yes,No,27,2.69,23,1,0,0,8.869565,2,0,Low
?,1004,No,No,Yes,Yes,Yes,No,28,2.86,77,0.974025,0,0,12.532467,1,1,High
?,24,No,No,No,No,No,No,16,2.29,6,1,0,0,15.833333,0,0,?
?,1081,No,No,Yes,Yes,Yes,No,29,2.78,66,0.878787,0.015151,0,12.681818,2,4,Low
?,1131,No,No,Yes,Yes,Yes,No,28,2.56,76,0.921052,0.013157,0,12.407894,2,5,Low
?,73,No,No,No,No,No,No,22,2.46,12,0.916666,0,0,17.083333,0,1,?
D,220,No,No,No,Yes,No,No,31,3.28,27,0.777777,0.111111,0,10.185185,0,6,Low
?,670,No,No,Yes,Yes,Yes,No,26,3.25,45,0.955555,0.022222,0.044444,12.088888,1,2,High
Y,246,No,No,Yes,No,Yes,No,26,2.28,16,1,0,0,9.1875,0,2,Low
?,1616,Yes,Yes,Yes,Yes,Yes,No,32,2.4,111,0.9009,0.09009,0,6.297297,21,15,Low
?,128,No,No,Yes,No,Yes,No,15,1.56,14,0.785714,0.214285,0,9.214285,1,1,Low
D,78,Yes,No,No,No,Yes,No,21,2.94,10,0.2,0.5,0,7.1,1,1,Low
?,79,No,No,Yes,No,No,No,16,2.08,18,0.833333,0.166666,0,7.277777,2,1,?
?,296,No,No,Yes,No,Yes,No,21,2,23,1,0,0,7.608695,1,1,Low
?,1456,Yes,Yes,Yes,No,Yes,No,25,2.08,105,0.895238,0.047619,0,9.180952,6,6,Low
?,1622,Yes,Yes,Yes,Yes,Yes,No,26,2.04,112,0.857142,0.0625,0,8.866071,6,5,Low
?,1287,Yes,Yes,Yes,Yes,Yes,No,24,2.31,98,0.897959,0.020408,0,10.071428,3,3,Low
?,57,No,No,No,No,No,?,?,2.1,8,0.875,0.125,0,13.75,1,1,?
D,266,No,No,Yes,Yes,No,No,20,3.89,19,0.842105,0,0,5.421052,2,0,High
?,34,No,No,No,No,No,No,17,2.84,11,0.818181,0,0,11.727272,1,1,?
?,14,No,No,No,No,No,?,?,2.63,1,1,0,0,15,0,0,?
?,?,?,?,?,?,?,No,11,2.29,1,1,0,0,13,0,0,?
?,2243,Yes,Yes,Yes,Yes,Yes,No,27,3.09,136,0.948529,0,0,10.397058,1,9,Low
?,?,?,?,?,?,?,No,19,2.54,2,0.5,0.5,0,3.5,0,1,?
?,?,?,?,?,?,?,?,?,3.04,1,1,0,0,2,0,1,?
?,1952,Yes,Yes,Yes,Yes,Yes,No,28,3.18,117,0.897435,0.017094,0,11.17094,9,5,High
Y,?,?,?,?,?,?,No,30,?,10,1,0,0,11.7,0,1,?
?,?,?,?,?,?,?,?,?,2.5,2,1,0,0,9.5,0,0,?
?,100,No,No,No,Yes,Yes,No,33,2.63,13,1,0,0,10.538461,0,1,?
?,131,No,No,No,Yes,Yes,?,?,3.21,29,0.965517,0.034482,0,15.517241,3,2,?
?,53,No,No,No,No,No,No,7,3.34,5,1,0,0,18.2,0,1,High
?,13,No,No,No,No,No,No,12,2.79,5,1,0,0,10,0,1,?
?,1071,No,No,Yes,Yes,Yes,No,24,3.3,79,1,0,0,17.126582,0,5,High
?,829,No,No,Yes,Yes,Yes,No,25,2.89,59,1,0,0,12.084745,1,6,High
?,1604,No,No,Yes,Yes,Yes,No,27,3.26,102,1,0,0,16.794117,4,4,High
?,20,No,No,No,No,No,No,10,2.56,14,1,0,0,16.928571,0,0,?
?,?,?,?,?,?,?,No,9,2.76,4,1,0,0,25.25,0,0,?
?,638,No,No,Yes,Yes,Yes,No,26,3.47,48,1,0,0,19.395833,0,2,High
?,1065,No,No,Yes,Yes,Yes,No,26,3.91,75,0.973333,0.013333,0,17.533333,2,3,High
?,?,?,?,?,?,?,?,?,1.57,1,1,0,0,5,0,0,?
?,102,No,No,Yes,No,Yes,No,18,2.36,12,1,0,0,12.083333,0,0,Low
?,?,?,?,?,?,?,No,5,2.67,2,1,0,0,16.5,0,0,?
?,48,No,No,No,No,No,No,14,3.11,4,1,0,0,30.5,0,0,Low
?,569,No,No,No,Yes,No,No,26,3.51,38,0.973684,0,0.026315,14.263157,2,1,High
?,?,?,?,?,?,?,No,14,1.9,2,1,0,0,5,0,0,?
?,94,No,No,No,Yes,No,No,14,2.89,14,1,0,0,19.642857,0,1,Low
?,1400,No,No,Yes,Yes,Yes,No,26,2.99,104,0.990384,0,0,15.759615,1,2,High
?,37,No,No,No,No,No,No,17,2.52,8,1,0,0,13.75,0,0,?
?,?,?,?,?,?,?,No,25,1.83,2,1,0,0,19,0,0,?
?,?,?,?,?,?,?,?,?,3.25,1,1,0,0,16,0,0,?
?,175,No,No,Yes,Yes,Yes,No,17,3.07,20,1,0,0,17,1,0,High
?,?,?,?,?,?,?,?,?,2.11,1,1,0,0,37,0,0,?
?,?,?,?,?,?,?,No,13,3.5,3,0.666666,0,0,9.666666,0,0,?
?,?,?,?,?,?,?,?,?,2.55,1,1,0,0,21,0,0,?
?,?,?,?,?,?,?,?,?,2.5,1,0,0,1,3,0,0,?
?,?,?,?,?,?,?,?,?,?,1,1,0,0,1,1,0,?
?,?,?,?,?,?,?,?,?,3,1,1,0,0,4,0,0,?
?,?,?,?,?,?,?,?,?,1.25,1,1,1,0,13,0,0,?
?,14,No,No,No,No,No,No,?,2,2,1,0,0,27.5,0,0,?
?,?,?,?,?,?,?,?,?,?,2,1,0.5,0,18,0,0,?
?,11,No,No,No,No,No,No,16,1.88,11,0.818181,0.090909,0,14.454545,0,1,?
?,?,?,?,?,?,?,No,9,1.67,3,1,0,0,19.666666,0,0,?
?,725,No,No,Yes,Yes,Yes,No,29,3.18,45,0.933333,0,0.022222,11.088888,2,7,High
?,769,No,No,Yes,No,Yes,No,25,2.81,64,0.96875,0,0,10.328125,13,8,Low
?,392,No,No,Yes,Yes,Yes,No,29,3.37,25,1,0,0,8.28,3,4,High
?,964,No,No,Yes,Yes,Yes,No,29,3.43,63,0.936507,0.015873,0,10.492063,8,6,High
?,40,No,No,No,No,No,No,15,2.8,11,0.90909,0,0,10.090909,1,1,?
?,1358,No,Yes,Yes,No,Yes,No,28,3.2,84,0.95238,0.011904,0,10.690476,15,7,High
?,73,No,No,No,No,No,No,16,2.3,10,1,0,0,13.9,0,1,Low
D,370,Yes,No,Yes,No,Yes,No,21,1.64,37,0.918918,0,0,6.135135,11,3,Low
?,1232,No,Yes,Yes,Yes,Yes,No,31,3.67,81,0.950617,0,0,12.172839,5,2,High
?,929,No,Yes,Yes,Yes,No,No,29,3.87,62,1,0,0,15.451612,1,2,High
?,796,No,No,Yes,Yes,Yes,No,28,3.04,63,0.968253,0.015873,0,13.523809,1,2,Low
?,835,No,Yes,Yes,Yes,Yes,No,25,3.47,66,0.984848,0,0,11.318181,7,2,High
?,1091,No,Yes,Yes,Yes,Yes,No,30,3.61,70,0.985714,0,0,16.128571,2,1,High
?,63,No,No,No,No,No,No,20,2.5,17,1,0,0,16.17647,0,1,?
?,922,No,Yes,Yes,Yes,Yes,No,29,3.22,68,1,0,0,14.897058,1,2,High
D,304,No,No,Yes,Yes,Yes,No,25,3.44,23,0.956521,0,0,4.782608,1,3,High
D,16,No,No,No,No,No,No,22,1.38,6,0.5,0,0,2.166666,5,0,Low
?,1495,No,Yes,Yes,Yes,Yes,No,28,3.43,105,1,0,0,11.323809,2,5,High
?,1429,No,No,Yes,Yes,Yes,No,27,3.26,110,0.954545,0,0,12.754545,9,4,High
?,13,No,No,No,No,No,No,14,1.93,14,1,0,0,12.642857,0,0,?
?,1180,No,No,Yes,Yes,Yes,No,26,2.47,96,0.979166,0,0,11.677083,7,3,High
?,1274,No,No,Yes,Yes,Yes,No,28,2.67,104,0.990384,0,0,13.788461,6,2,High
?,38,No,No,No,No,No,No,17,2.14,9,1,0,0,16.333333,0,0,?
?,1063,No,Yes,Yes,Yes,Yes,No,29,3.1,64,0.875,0.015625,0.015625,10.125,4,8,High
?,1063,No,Yes,Yes,Yes,Yes,No,28,2.73,71,0.873239,0.028169,0,10.422535,6,5,High
?,?,?,?,?,?,?,?,?,1.68,11,1,0,0,20.272727,0,0,?
?,74,No,No,Yes,No,Yes,?,?,1.68,14,0.928571,0,0,9.357142,1,2,?
D,239,No,No,No,Yes,Yes,No,7,3.48,35,0.914285,0.085714,0,8.114285,1,2,High
?,530,No,No,Yes,Yes,Yes,No,23,2.79,37,1,0,0,18.594594,0,1,High
?,22,No,No,No,No,No,No,16,1.88,3,1,0,0,27.333333,0,0,?
Y,42,No,No,No,No,No,No,19,2.11,6,1,0,0,16.333333,0,1,Low
?,1091,No,No,Yes,Yes,Yes,No,27,3.06,62,0.98387,0.016129,0.016129,11.693548,3,1,High
?,45,No,No,No,No,No,No,16,2.07,8,1,0,0,14.5,0,0,?
?,1015,No,No,Yes,Yes,Yes,No,26,2.25,67,0.880597,0.074626,0,13.104477,4,5,Low
Y,223,No,No,Yes,Yes,No,No,29,3.07,27,1,0,0,11.814814,2,1,Low
Y,146,No,No,No,Yes,No,No,20,3.39,12,1,0,0,5.416666,0,3,High
?,?,?,?,?,?,?,No,24,3.71,2,1,0,0,18,0,0,?
?,11,No,No,No,No,No,No,21,2.41,2,0.5,0,0,24.5,0,0,?
?,13,No,No,No,No,No,No,20,1.96,2,1,0,0,12.5,0,0,?
?,1721,No,Yes,Yes,Yes,Yes,No,30,3.59,99,0.969696,0,0,12.767676,0,1,High
?,40,No,No,No,No,No,No,17,2.56,10,1,0,0,14,0,0,?
?,1300,No,No,Yes,Yes,Yes,No,29,3.11,92,1,0,0,14.826086,0,2,High
?,1446,No,No,Yes,Yes,Yes,No,28,2.97,95,0.968421,0,0,14.852631,0,0,High
?,1857,No,No,Yes,Yes,Yes,No,27,2.17,104,0.971153,0.028846,0,11.403846,3,2,Low
?,27,No,No,No,No,No,No,16,2.42,11,1,0,0,18.90909,0,0,?
?,1530,No,No,Yes,Yes,Yes,No,32,3.02,92,0.934782,0.065217,0.021739,15.065217,2,4,High
?,1671,No,No,Yes,No,Yes,No,24,1.8,103,0.970873,0.029126,0,16.76699,5,4,Low
?,14,No,No,No,No,No,No,24,2.25,2,1,0,0,20,0,0,?
?,784,No,No,Yes,Yes,Yes,No,25,3.3,51,1,0,0,15.568627,1,0,High
?,?,?,?,?,?,?,No,2,1,1,1,0,0,12,0,0,?
?,56,No,No,No,No,No,No,16,1.94,7,0.857142,0.142857,0,6.857142,1,0,High
?,?,?,?,?,?,?,?,?,2.08,3,0.666666,0,0,21,0,0,?
D,202,No,No,Yes,No,Yes,No,22,2.09,18,0.611111,0,0.055555,6.5,4,2,Low
?,14,No,No,No,No,No,?,?,2.33,2,1,0,0,15,0,0,Low
D,?,?,?,?,?,?,No,26,3.07,17,0.647058,0.058823,0.17647,5.588235,4,3,?
?,?,?,?,?,?,?,?,?,2.27,23,0.73913,0.086956,0,17.173913,1,3,?
?,106,No,No,Yes,No,Yes,?,?,2.17,12,0.833333,0,0,16.416666,2,0,?
?,14,No,No,No,No,No,?,?,2.05,12,0.666666,0,0,9,0,1,?
?,827,No,Yes,Yes,Yes,Yes,?,?,2.56,162,0.759259,0.104938,0.030864,15.938271,3,5,?
?,1186,No,Yes,Yes,Yes,No,No,29,3.71,78,0.974358,0.064102,0,11.038461,4,12,High
?,?,?,?,?,?,?,No,11,2.5,4,1,0.25,0,3.75,0,2,?
?,51,No,No,No,No,No,No,12,2.94,21,0.904761,0.095238,0,9.047619,1,3,?
?,963,No,No,Yes,Yes,Yes,No,27,3.32,62,0.951612,0.048387,0,8.838709,3,12,High
?,897,No,No,Yes,Yes,Yes,No,27,2.76,60,0.95,0.133333,0,10.9,7,7,Low
?,925,No,Yes,Yes,Yes,Yes,No,27,3.15,62,0.951612,0.064516,0,11.338709,5,11,High
?,1196,No,Yes,Yes,Yes,Yes,No,28,3.37,70,0.971428,0.071428,0,11.657142,0,7,High
D,16,No,No,No,No,No,No,?,1.04,7,0.857142,0,0,17.428571,0,2,?
D,77,No,No,Yes,No,Yes,No,31,2.36,8,0.125,0.125,0,6.75,0,1,High
?,1047,No,Yes,Yes,No,Yes,No,25,1.86,83,0.92771,0.036144,0,17.951807,0,3,Low
?,1688,No,Yes,Yes,Yes,Yes,No,28,3.19,102,0.960784,0,0,14.62745,3,5,High
?,2259,No,Yes,Yes,No,Yes,No,27,2.59,160,0.94375,0.0125,0,15.43125,3,6,High
?,27,No,No,No,No,No,No,20,2.5,4,1,0,0,7.5,0,0,?
?,?,?,?,?,?,?,No,9,2.3,4,1,0,0,16.25,0,0,?
?,25,No,No,No,No,No,No,15,2.17,5,1,0.2,0,11.8,0,0,?
?,32,No,No,No,No,No,No,19,1.74,5,1,0.2,0,4.4,0,0,?
D,132,No,No,Yes,No,Yes,No,18,1.43,11,0.363636,0.636363,0,5.545454,0,2,Low
D,237,No,No,Yes,No,Yes,No,22,1.58,26,0.461538,0.115384,0.230769,5.961538,2,4,Low
D,?,?,?,?,?,?,No,18,?,11,1,0,0,10.90909,0,0,?
?,1947,No,Yes,Yes,Yes,Yes,No,30,3.45,106,0.877358,0.028301,0.028301,12.339622,1,5,High
?,60,No,No,No,No,No,No,20,1.92,21,0.904761,0,0,15.666666,1,1,?
?,1579,No,Yes,Yes,No,Yes,No,25,2.2,104,0.865384,0.057692,0,11.634615,11,2,Low
?,841,No,No,Yes,No,Yes,No,26,2.07,69,0.840579,0.043478,0.014492,11.101449,5,5,Low
?,1192,No,Yes,Yes,No,Yes,No,27,2.25,88,0.886363,0.03409,0.011363,13.227272,6,7,Low
?,1594,Yes,Yes,Yes,Yes,Yes,No,28,2.61,114,0.947368,0.026315,0,17.254385,5,0,Low
?,1108,No,No,Yes,No,Yes,No,26,1.78,85,0.788235,0.105882,0.023529,12.235294,5,10,Low
?,1583,No,Yes,Yes,Yes,Yes,No,28,3.28,97,0.917525,0.020618,0,14.649484,6,3,High
?,1693,No,Yes,Yes,No,Yes,No,28,2.51,109,0.889908,0.06422,0,14.403669,3,4,High
?,?,?,?,?,?,?,No,11,2.72,2,1,0,0,19,0,0,?
?,1179,No,Yes,Yes,Yes,No,No,29,4.05,79,0.92405,0,0.025316,10.78481,7,6,High
?,1324,No,Yes,Yes,Yes,Yes,No,28,2.63,85,0.941176,0,0,10.588235,8,8,High
?,1572,No,Yes,Yes,Yes,Yes,No,30,3.97,93,0.978494,0,0,10.010752,2,2,High
?,1348,No,Yes,No,Yes,No,No,30,4.5,84,0.95238,0,0,11.809523,1,5,High
?,1860,No,Yes,No,Yes,No,No,30,4.57,103,0.980582,0,0,12.349514,4,3,High
?,150,No,No,Yes,No,No,No,24,3.35,5,1,0,0,23,0,0,High
?,?,?,?,?,?,?,No,15,1.9,2,1,0,0,6.5,0,0,?
D,90,No,No,Yes,No,No,No,20,1.64,8,0.5,0.375,0,6.125,0,0,Low
?,?,?,?,?,?,?,No,30,2.67,104,0.903846,0.01923,0.009615,13.673076,4,12,?
?,71,No,No,Yes,No,Yes,No,18,2.13,10,1,0,0,13.1,0,1,?
?,1277,No,Yes,No,Yes,No,No,26,4.33,92,0.967391,0,0,17.858695,2,2,High
?,988,No,Yes,No,Yes,No,No,27,4.61,71,0.887323,0.028169,0,14.267605,0,9,High
?,1134,No,Yes,Yes,Yes,Yes,No,33,3.38,61,0.901639,0.04918,0,12.786885,5,7,High
?,891,No,No,Yes,Yes,Yes,No,31,3.05,49,0.938775,0.020408,0,18.306122,5,2,Low
?,65,No,No,No,No,No,No,27,2.23,8,1,0,0,11,1,1,?
?,1189,No,Yes,Yes,Yes,Yes,No,24,3.6,94,0.978723,0.010638,0,10.691489,4,8,High
?,1286,No,Yes,Yes,Yes,Yes,No,26,4.07,91,1,0,0,12.131868,2,6,High
?,39,No,No,No,No,No,No,19,2.88,7,0.857142,0,0,5.428571,0,3,?
?,1377,No,Yes,No,Yes,No,No,26,4.51,121,0.975206,0.016528,0.008264,11.933884,5,3,High
?,1269,No,Yes,Yes,Yes,No,No,27,4.54,106,0.981132,0.018867,0,13.207547,3,5,High
?,?,?,?,?,?,?,No,?,3.63,4,1,0,0,10.75,0,0,?
?,?,?,?,?,?,?,No,10,2.75,2,1,0.5,0,18.5,0,0,?
?,791,No,No,Yes,Yes,Yes,No,23,2.58,56,0.910714,0.071428,0.017857,12.232142,4,3,Low
?,?,?,?,?,?,?,No,9,1.4,1,1,0,0,25,0,0,?
?,?,?,?,?,?,?,No,14,2.2,3,1,0,0,6,0,1,?
?,?,?,?,?,?,?,No,15,2.3,2,1,0,0,7,0,0,?
?,?,?,?,?,?,?,No,11,3.7,2,1,0,0,4.5,0,0,?
?,14,No,No,No,No,No,No,10,2.77,3,1,0,0,12,0,0,?
?,?,?,?,?,?,?,No,13,1.86,3,1,0,0,18,0,0,?
?,86,No,No,Yes,No,No,No,10,2.37,12,1,0,0,26.333333,0,0,?
D,290,No,No,Yes,No,Yes,No,23,2.09,21,0.857142,0,0,3.809523,4,7,Low
?,20,No,No,No,No,No,No,13,3.77,2,1,0,0,3,0,1,High
?,14,No,No,No,No,No,No,12,2.17,7,0.857142,0,0,7,0,0,?
?,41,No,No,No,No,No,No,13,2.16,14,1,0.214285,0,10.928571,1,0,?
?,1354,No,Yes,Yes,Yes,Yes,No,28,4.15,76,0.921052,0.078947,0.026315,11.842105,4,1,High
?,1141,No,No,Yes,Yes,Yes,No,27,2.72,76,0.93421,0.013157,0.013157,10.407894,5,3,High
?,1101,No,Yes,Yes,Yes,Yes,No,25,3.36,70,0.942857,0.085714,0.042857,9.828571,4,6,High
?,670,No,No,Yes,No,Yes,No,18,2.1,49,0.857142,0.061224,0.020408,11.346938,6,3,Low
?,1014,No,No,Yes,Yes,Yes,No,17,2.83,63,0.920634,0.079365,0,11,4,7,Low
?,1245,No,Yes,Yes,Yes,Yes,No,28,2.84,83,0.915662,0.024096,0.012048,8.626506,13,6,High
?,113,No,No,Yes,No,Yes,No,12,2.38,17,0.941176,0.058823,0,18.411764,0,1,Low
?,38,No,No,No,No,No,No,17,2.26,10,1,0,0,9.3,1,1,?
?,1354,No,Yes,Yes,Yes,Yes,No,30,2.85,85,0.964705,0,0.011764,11.211764,16,4,High
?,13,No,No,No,No,No,No,26,2.57,2,1,0,0,13,0,0,?
?,52,No,No,No,No,No,No,20,2.64,11,1,0,0,15.545454,0,0,?
?,2045,No,Yes,Yes,Yes,Yes,No,29,3.13,128,0.96875,0.023437,0,13.617187,2,7,High
?,17,No,No,No,No,No,No,19,2.21,5,1,0,0,26,0,1,Low
D,346,No,No,No,Yes,No,No,20,4.39,33,0.848484,0.030303,0,9.060606,2,4,High
?,159,No,No,Yes,Yes,No,No,21,2.56,31,0.870967,0,0,13.806451,1,2,Low
Y,83,No,No,No,Yes,No,No,26,3.45,7,1,0,0,4.428571,1,1,High
?,1087,No,No,Yes,No,Yes,No,30,1.83,52,0.903846,0.01923,0.038461,7.711538,0,0,Low
?,13,No,No,No,No,No,No,10,1.28,4,0.75,0,0.25,11.5,0,1,?
Y,115,No,No,No,Yes,No,No,25,2.67,13,0.923076,0,0,21.538461,0,0,Low
Y,23,No,No,No,No,No,No,20,1.72,5,0.8,0,0,14.4,0,0,?
?,933,No,No,Yes,Yes,Yes,No,29,3.44,58,0.982758,0.017241,0,12.87931,0,4,High
?,39,No,No,No,No,No,No,19,2.12,12,0.916666,0.083333,0,15.416666,0,1,?
?,1452,No,No,Yes,No,Yes,No,30,1.89,86,0.965116,0.034883,0,15.337209,0,0,Low
Y,209,No,No,No,Yes,No,No,14,3.58,18,0.944444,0,0,15.388888,0,1,High
?,?,?,?,?,?,?,No,25,2.4,1,1,0,0,8,0,0,?
?,543,No,No,No,Yes,No,No,27,3.51,42,0.928571,0.023809,0.023809,17.190476,1,1,High
?,30,No,No,No,No,No,No,14,3.57,4,1,0,0,24.75,0,0,Low
Y,52,No,No,No,No,No,No,16,3.44,8,1,0,0,10.625,1,0,?
?,?,?,?,?,?,?,No,7,4.15,6,1,0,0,23.5,0,0,?
?,766,No,No,Yes,Yes,Yes,No,27,3.2,52,0.980769,0,0,17.576923,1,3,High
?,60,No,No,No,No,No,No,18,2.51,9,1,0,0,19.444444,0,0,?
?,709,No,No,Yes,Yes,Yes,No,25,3.77,49,0.938775,0,0,15.877551,1,1,High
?,799,No,No,Yes,Yes,Yes,No,28,3.39,52,0.942307,0,0,17.192307,2,2,Low
