CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,?,?,?,?,?,?,No,?,2.67,1,1,0,0,10,0,0,?
?,272,No,No,Yes,Yes,Yes,No,?,3.59,23,1,0,0,8.434782,1,3,High
?,494,No,No,Yes,Yes,Yes,No,?,3.34,44,1,0,0,13.227272,2,4,High
Y,59,No,No,No,No,No,No,?,1.75,7,1,0,0,14.571428,1,0,Low
?,128,No,No,Yes,No,Yes,No,?,2.07,10,1,0.1,0,10.6,0,0,Low
D,157,No,No,Yes,No,Yes,No,?,2.17,14,0.928571,0.071428,0,2.642857,3,5,Low
?,277,No,No,Yes,Yes,Yes,No,?,2.27,26,1,0,0,13.423076,1,0,Low
?,361,No,No,Yes,Yes,Yes,No,?,2.33,31,1,0,0,14.290322,1,0,Low
?,336,No,No,Yes,Yes,Yes,No,?,2.16,30,1,0,0,19.4,1,0,Low
?,89,No,No,No,Yes,No,No,?,3.08,9,1,0,0,21,0,1,High
?,276,No,No,Yes,Yes,Yes,No,?,2.15,28,0.964285,0,0.035714,8.107142,3,5,Low
?,367,No,No,Yes,Yes,Yes,No,?,2.94,28,1,0,0,18.321428,1,0,High
?,388,No,No,No,Yes,No,No,?,3.88,28,1,0,0,16.357142,2,0,High
?,322,No,No,Yes,Yes,Yes,No,?,2.01,38,1,0,0,10.105263,3,5,Low
?,331,No,No,Yes,Yes,Yes,No,?,2.05,45,1,0,0,10.822222,1,2,Low
?,298,No,No,Yes,Yes,Yes,No,?,2.57,29,1,0,0,17.137931,0,1,Low
?,294,No,No,Yes,Yes,Yes,No,?,2.37,26,1,0,0,14.846153,0,1,Low
?,356,No,No,Yes,Yes,Yes,No,?,2.62,28,1,0,0,20.392857,0,0,Low
?,382,No,No,Yes,Yes,Yes,No,?,2.1,36,1,0,0,8.805555,2,7,Low
?,200,No,No,Yes,Yes,Yes,No,?,2.98,18,1,0,0,24.388888,0,1,High
?,271,No,No,Yes,Yes,Yes,No,?,2.53,22,1,0,0,16.818181,0,1,Low
?,331,No,No,Yes,Yes,Yes,No,?,3.3,26,0.961538,0,0,20.961538,0,1,High
?,?,?,?,?,?,?,No,?,?,1,1,0,0,28,0,0,?
?,371,No,No,No,Yes,Yes,No,?,3.52,33,0.969696,0,0,21.181818,0,0,High
?,322,No,No,Yes,Yes,Yes,No,?,3.2,27,1,0,0,20.592592,0,0,High
?,292,No,No,No,Yes,Yes,No,?,3.23,25,1,0,0,14.72,1,2,High
?,322,No,No,Yes,Yes,Yes,No,?,3.02,25,1,0,0,17.6,0,0,High
?,45,No,No,No,No,No,?,?,2.96,3,1,0,0,10.333333,0,0,Low
?,357,No,No,Yes,Yes,Yes,No,?,3.79,25,1,0,0,14.56,2,0,High
?,116,No,No,No,Yes,No,No,?,3.81,23,0.956521,0,0.043478,15,0,1,High
?,712,No,No,Yes,No,Yes,No,?,3.59,46,1,0,0,11.152173,0,0,High
?,432,No,No,Yes,Yes,No,No,?,3.7,36,1,0,0,11.222222,2,1,High
?,633,No,No,Yes,Yes,No,No,?,3.78,42,1,0,0,6.47619,0,6,High
?,477,No,No,Yes,No,Yes,No,?,3.55,37,0.972972,0.027027,0,6.837837,3,7,High
?,336,No,No,Yes,No,Yes,No,?,3.52,30,1,0,0,8.266666,5,3,High
?,312,No,No,Yes,No,Yes,No,?,2.36,25,1,0,0,11.84,4,1,Low
?,277,No,No,Yes,Yes,Yes,No,?,3.65,22,1,0,0,14.818181,0,1,High
?,268,No,No,Yes,No,Yes,No,?,2.65,21,1,0,0,14.666666,2,1,Low
?,329,No,No,Yes,No,Yes,No,?,2.96,30,1,0,0,12.9,2,2,Low
?,322,No,No,Yes,Yes,Yes,No,?,3.3,27,1,0,0,14.851851,1,1,High
?,402,No,No,Yes,No,Yes,No,?,2.19,39,1,0,0,7.435897,5,3,High
?,352,No,No,Yes,No,Yes,No,?,2.8,26,1,0,0,13.346153,2,3,High
?,354,No,No,Yes,No,Yes,No,?,2.88,30,1,0,0,12.666666,1,0,High
?,459,No,No,Yes,No,Yes,No,?,2.21,45,1,0,0,8.488888,6,1,Low
?,259,No,No,Yes,No,Yes,No,?,2.04,22,1,0,0,10.40909,2,1,Low
?,311,No,No,Yes,No,Yes,No,?,2.7,24,1,0,0,14.083333,0,2,High
?,428,No,No,Yes,No,Yes,No,?,2.48,38,1,0,0.026315,11.631578,2,3,Low
?,323,No,No,Yes,No,Yes,No,?,2.44,26,0.961538,0.038461,0,12.76923,0,2,Low
D,696,No,No,Yes,No,Yes,No,?,2.18,57,1,0,0,4.491228,12,14,Low
?,321,No,No,Yes,No,Yes,No,?,2.49,23,1,0,0,14.608695,0,0,Low
?,276,No,No,Yes,No,Yes,No,?,2.63,20,1,0,0,11.5,0,1,High
D,679,No,No,Yes,No,Yes,No,?,2.39,42,1,0,0,6.47619,3,3,High
?,488,No,No,Yes,Yes,Yes,No,?,2.87,32,1,0,0,14.6875,0,1,High
?,297,No,No,Yes,No,Yes,No,?,2.47,24,1,0,0,7.791666,6,6,High
?,279,No,No,Yes,Yes,Yes,No,?,3.47,20,1,0,0,14.5,1,0,High
?,356,No,No,Yes,No,Yes,No,?,2.83,28,1,0,0,7.607142,2,1,High
?,364,No,No,Yes,No,Yes,No,?,3.09,24,1,0,0,18.208333,0,0,High
?,405,No,No,Yes,No,Yes,No,?,2.39,37,1,0,0,9.405405,3,1,High
?,300,No,No,Yes,No,Yes,No,?,2.91,24,1,0,0,8.916666,1,2,High
?,440,No,No,Yes,No,Yes,No,?,2.75,32,1,0,0,13.34375,0,0,Low
?,250,No,No,Yes,No,Yes,No,?,2.27,22,1,0,0,11.90909,0,0,Low
?,405,No,No,Yes,Yes,Yes,No,?,3.42,31,1,0,0,15.419354,0,1,High
?,430,No,No,Yes,No,Yes,No,?,2.3,35,0.971428,0.028571,0,10.114285,1,3,High
?,399,No,No,Yes,Yes,Yes,No,?,3.5,28,1,0,0,11.071428,1,1,High
?,420,No,No,Yes,Yes,Yes,No,?,3.33,32,0.96875,0.03125,0,14.59375,1,1,High
D,332,No,No,Yes,Yes,Yes,No,?,3.51,28,1,0,0,11.392857,1,1,High
D,515,No,No,Yes,No,Yes,No,?,3.45,46,1,0,0,7.260869,4,4,High
?,562,No,No,Yes,Yes,Yes,No,?,3.65,37,1,0,0,15.27027,3,0,High
?,448,No,No,Yes,Yes,Yes,No,?,3.64,32,1,0,0,11.28125,0,0,High
D,418,No,No,Yes,No,Yes,No,?,2.95,32,1,0,0,7.84375,3,3,High
?,533,No,No,Yes,Yes,No,No,?,3.72,35,1,0,0,10.971428,1,0,High
D,579,No,No,Yes,Yes,No,No,?,3.8,37,1,0,0,8.702702,1,4,High
?,599,No,No,Yes,Yes,Yes,No,?,3.76,40,1,0,0,11.2,1,1,High
?,557,No,No,Yes,No,Yes,No,?,3.53,44,1,0,0,11.272727,3,2,High
?,546,No,No,No,Yes,No,No,?,4.27,41,1,0,0,13.463414,4,2,High
?,201,No,No,No,Yes,No,No,?,3.68,18,1,0,0,14.611111,0,0,High
?,111,No,No,No,Yes,No,No,?,3.04,11,0.90909,0,0,12.090909,1,1,High
D,437,No,No,Yes,Yes,Yes,No,8,3.5,44,0.977272,0,0,11.454545,0,0,Low
?,269,No,Yes,No,Yes,No,No,?,4.4,26,1,0,0,8.961538,2,0,High
?,429,No,Yes,No,Yes,No,No,?,4.6,39,1,0,0,12.948717,1,0,High
?,291,No,Yes,No,Yes,No,No,?,4.58,31,1,0,0,12.32258,2,1,High
?,239,No,No,No,Yes,No,No,?,4.25,24,1,0,0,8.791666,1,0,High
?,305,No,Yes,No,Yes,No,No,?,4.46,28,1,0,0,13.678571,0,1,High
?,385,No,Yes,No,Yes,No,No,?,4.57,31,1,0,0,11.064516,0,2,High
?,538,No,Yes,No,Yes,No,No,?,4.63,45,1,0,0,9.444444,0,1,High
?,419,No,Yes,No,Yes,No,No,?,4.6,41,1,0,0,7.390243,2,5,High
?,342,No,No,Yes,Yes,Yes,No,?,3.64,28,1,0.035714,0,13.142857,2,4,High
?,292,No,No,Yes,Yes,Yes,No,?,3.01,23,1,0,0,13.652173,0,3,High
?,431,No,No,Yes,Yes,Yes,No,?,3.61,33,1,0.030303,0,11.787878,2,3,High
?,432,No,No,Yes,Yes,Yes,No,?,3.76,34,1,0,0,14.470588,1,3,High
?,346,No,No,No,Yes,No,No,?,4.27,28,1,0,0,17.857142,0,1,High
?,434,No,No,No,Yes,No,No,?,4.2,34,0.970588,0,0.029411,15.264705,0,2,High
?,412,No,No,No,Yes,No,No,?,4.29,28,1,0,0,15.928571,0,3,High
?,527,No,No,No,Yes,No,No,?,4.41,34,1,0,0,17.441176,3,0,High
?,674,No,No,No,Yes,No,No,?,4.56,44,1,0,0,14.318181,1,3,High
D,323,No,No,Yes,Yes,Yes,No,23,3.75,22,0.954545,0,0,5.90909,3,4,High
?,485,No,No,Yes,No,Yes,No,?,1.57,46,0.97826,0.021739,0,10.47826,3,3,Low
?,464,No,No,Yes,Yes,Yes,No,?,3.24,38,1,0,0,14.5,0,1,High
?,410,No,No,Yes,Yes,Yes,No,?,3.72,34,1,0,0,15.588235,0,0,High
?,480,No,No,Yes,No,Yes,No,?,1.52,44,1,0,0,14.15909,0,1,Low
?,455,No,No,Yes,Yes,Yes,No,?,2.16,42,0.97619,0,0,15,1,1,Low
?,392,No,No,Yes,No,Yes,No,?,1.61,37,1,0,0,14.459459,0,0,Low
?,452,No,No,Yes,No,Yes,No,?,1.88,36,1,0,0,15.861111,0,0,Low
?,335,No,No,Yes,No,Yes,No,?,1.6,40,1,0,0,11.65,0,1,Low
?,599,No,No,Yes,No,Yes,No,?,1.91,52,1,0,0,16.365384,0,1,Low
?,413,No,No,Yes,No,Yes,No,?,1.81,42,1,0,0,11.095238,4,0,Low
?,424,No,No,Yes,No,Yes,No,?,2.01,37,1,0,0,10.945945,1,1,Low
?,493,No,No,Yes,Yes,Yes,No,?,2.11,40,1,0,0,18.3,0,0,High
?,304,No,No,Yes,Yes,Yes,No,?,2.72,33,0.969696,0,0.030303,16.545454,1,1,Low
?,342,No,No,Yes,Yes,Yes,No,?,2.97,35,1,0,0.028571,15.485714,0,1,High
?,527,No,No,Yes,Yes,Yes,No,?,3.41,45,0.977777,0.022222,0,15.466666,3,0,High
?,473,No,No,Yes,No,Yes,No,?,1.53,48,1,0,0,13.208333,0,1,Low
?,426,No,No,Yes,Yes,Yes,No,?,2.26,37,1,0,0,13.459459,0,1,Low
D,595,No,No,No,Yes,No,No,?,4.02,42,0.97619,0,0,10.738095,3,1,High
?,625,No,No,Yes,Yes,Yes,No,?,3.75,23,1,0,0,13.086956,0,1,Low
?,131,No,No,Yes,No,Yes,No,?,3.15,22,1,0,0,18.636363,1,0,High
?,216,No,No,Yes,No,Yes,No,?,3.79,26,1,0,0,20.653846,0,1,Low
?,402,Yes,No,Yes,Yes,Yes,No,?,2.82,37,1,0,0,14.675675,1,0,High
?,388,No,No,Yes,Yes,Yes,No,24,2.44,34,1,0,0,16.970588,3,0,High
?,149,No,No,No,Yes,No,?,?,2.42,12,1,0,0,20,0,0,High
?,745,No,No,Yes,Yes,Yes,No,?,3.37,30,1,0,0,16.1,3,1,High
?,248,No,No,Yes,Yes,Yes,No,?,3.52,28,1,0,0,17.071428,2,1,High
D,162,No,No,No,Yes,No,No,22,3.85,15,0.866666,0,0,5.533333,2,2,High
?,174,No,No,Yes,Yes,Yes,No,?,3.33,20,0.95,0,0,16.6,1,1,Low
?,196,No,No,Yes,Yes,Yes,No,?,3.26,9,1,0,0,20,0,0,High
D,216,No,No,Yes,Yes,Yes,No,33,3.35,20,1,0,0,9.2,0,1,Low
D,1290,No,No,Yes,Yes,Yes,No,8,3.46,131,1,0.0229,0,12.244274,0,0,Low
?,203,No,No,Yes,Yes,Yes,No,?,2.23,17,1,0,0,18.17647,2,1,High
?,290,No,No,No,Yes,Yes,No,?,3.2,24,1,0,0,18.208333,0,0,High
?,377,No,No,No,Yes,Yes,No,?,3.09,31,1,0,0,12.516129,2,0,High
?,320,No,No,Yes,Yes,Yes,No,?,2.68,27,1,0,0,13.518518,4,1,Low
?,216,No,No,Yes,Yes,Yes,No,?,3.06,20,1,0,0,2.8,9,4,Low
?,85,No,No,No,Yes,No,No,?,2.77,7,1,0,0,17.571428,0,0,Low
?,272,No,No,Yes,Yes,Yes,No,?,2.91,25,0.96,0.04,0,15.84,0,1,High
D,70,No,No,No,No,No,No,?,2.61,6,1,0,0,4,1,1,Low
?,259,No,No,Yes,No,Yes,No,?,2.44,23,1,0,0,14.782608,0,0,High
?,325,Yes,No,Yes,No,Yes,No,?,2.28,30,1,0,0,13,0,0,Low
?,206,No,No,Yes,No,Yes,No,?,2.63,24,1,0.041666,0,18.708333,1,1,High
?,357,No,No,Yes,Yes,Yes,No,?,3.46,32,1,0,0,17.8125,2,0,High
?,339,No,No,Yes,Yes,Yes,No,?,2.81,29,1,0.034482,0,17.275862,0,1,High
?,456,No,No,Yes,No,Yes,No,?,2.23,42,1,0,0,10.380952,0,4,Low
?,250,No,No,Yes,Yes,Yes,No,?,2.82,28,1,0,0,16.5,1,0,High
?,294,No,No,Yes,Yes,Yes,No,?,2.42,27,0.962962,0.037037,0,11.666666,2,2,Low
?,385,No,No,Yes,Yes,Yes,No,?,3.4,27,1,0,0,17.185185,0,0,High
?,218,No,No,Yes,Yes,Yes,No,?,3.22,26,1,0,0,13.346153,0,2,High
?,358,No,No,Yes,Yes,Yes,No,?,3.46,33,1,0,0,18.393939,0,0,High
?,274,No,No,Yes,Yes,Yes,No,?,3.11,24,0.916666,0.125,0,15.916666,1,1,High
?,204,No,No,Yes,No,Yes,No,?,2.65,29,1,0,0,15.482758,0,1,High
?,261,No,No,Yes,Yes,Yes,No,?,2.94,23,1,0,0,16.956521,0,1,High
?,372,No,No,Yes,Yes,Yes,No,?,3.51,30,1,0,0,16.866666,1,0,High
?,306,No,No,Yes,Yes,Yes,No,?,2.9,23,1,0,0,18.565217,0,0,High
?,287,No,No,Yes,Yes,Yes,No,?,2.8,27,1,0,0,14.777777,1,0,High
?,255,No,No,Yes,No,Yes,No,?,2.42,20,1,0,0,13.05,0,0,Low
?,268,Yes,No,Yes,No,Yes,No,?,2.85,19,1,0,0,15.052631,0,0,Low
?,250,No,No,Yes,No,Yes,No,?,2.46,18,1,0,0,16.277777,0,1,Low
?,194,No,No,Yes,No,Yes,No,?,2.46,15,1,0,0,18.666666,0,0,Low
?,310,Yes,No,Yes,No,Yes,No,?,2.49,26,1,0,0,17.230769,0,0,Low
?,334,Yes,No,Yes,Yes,Yes,No,?,2.67,24,1,0,0,18.75,0,0,Low
?,239,No,No,Yes,Yes,Yes,No,?,2.61,17,1,0,0,11.235294,2,0,Low
?,92,No,No,No,Yes,No,No,?,2.81,7,1,0,0,28.142857,0,0,High
?,?,?,?,?,?,?,No,?,2.08,4,1,0,0,10.5,0,0,?
?,78,No,No,No,No,Yes,No,?,2.35,6,1,0,0,7,0,1,High
?,48,No,No,No,No,No,No,?,2.95,4,1,0,0,18.5,0,0,High
?,102,No,No,Yes,No,Yes,No,?,2.07,10,1,0,0,11.7,0,0,Low
D,120,No,No,Yes,No,Yes,No,?,2.26,9,1,0,0,2.666666,5,0,Low
?,369,No,No,Yes,No,Yes,No,?,1.78,33,1,0,0,14.121212,2,1,Low
?,213,No,No,Yes,No,Yes,No,?,2.23,18,0.944444,0.055555,0,10.666666,2,1,Low
?,241,No,No,Yes,No,Yes,No,?,2.3,19,1,0,0,12.315789,1,1,High
?,355,No,No,Yes,No,Yes,No,?,2.47,26,0.961538,0,0,13.423076,0,0,High
?,207,No,No,Yes,No,Yes,No,?,1.63,18,1,0,0,15.888888,1,1,Low
?,381,No,No,Yes,No,Yes,No,?,2.29,33,1,0,0,14.30303,2,0,Low
?,348,No,No,Yes,No,Yes,No,?,2.29,28,1,0,0,13.5,1,1,Low
?,427,No,No,Yes,No,Yes,No,?,2.22,33,1,0,0,16.696969,0,3,Low
?,299,No,No,Yes,No,Yes,No,?,2.11,31,0.935483,0,0,16.193548,0,0,High
?,249,No,No,Yes,No,Yes,No,?,2.71,22,1,0,0,12.227272,1,5,High
?,652,No,Yes,No,Yes,No,No,?,4.42,45,1,0,0,11.022222,2,4,High
?,445,No,Yes,No,Yes,No,No,?,4.11,37,1,0,0,11.108108,2,5,High
?,93,No,No,No,No,No,No,?,3.76,12,1,0,0,6.666666,4,0,High
?,299,No,Yes,No,Yes,No,No,?,4.1,28,1,0,0,10.285714,3,0,High
?,318,No,No,No,Yes,Yes,No,?,3.63,27,1,0,0,12.259259,3,1,High
?,361,No,No,Yes,Yes,Yes,No,?,3.6,27,1,0,0,15.962962,2,1,High
?,318,No,No,Yes,Yes,Yes,No,?,3.31,26,1,0,0,14.807692,1,3,High
?,422,No,No,Yes,Yes,Yes,No,?,3.16,30,1,0,0,6.933333,4,7,High
?,348,No,No,No,Yes,Yes,No,?,3.43,25,1,0,0,12.44,2,2,High
?,490,No,No,No,Yes,No,No,?,4.08,32,1,0,0,14.65625,1,2,High
?,374,No,No,No,Yes,No,No,?,4.18,27,1,0,0,18.703703,0,0,High
?,302,No,No,No,Yes,No,No,?,4.08,21,1,0,0,17.523809,1,0,High
?,380,No,No,No,Yes,No,No,?,4.06,26,1,0,0,19.884615,1,0,High
?,259,No,No,No,Yes,Yes,No,?,3.9,19,1,0,0,20.157894,0,1,High
?,511,No,No,No,Yes,No,No,?,4.25,40,1,0,0,15.5,2,0,High
?,304,No,Yes,No,Yes,No,No,?,3.99,29,1,0,0,12.37931,8,0,High
?,316,No,Yes,No,Yes,No,No,?,4.18,24,1,0,0,17.25,1,1,High
?,380,No,Yes,No,Yes,No,No,?,4.38,30,1,0,0,13.233333,4,0,High
?,411,No,Yes,No,Yes,No,No,?,3.94,35,1,0,0,12.485714,2,2,High
?,317,No,Yes,No,Yes,No,No,?,4,24,1,0,0,19.166666,0,2,High
?,329,No,Yes,No,Yes,No,No,?,4.25,24,1,0,0,16.125,2,0,High
?,419,No,Yes,No,Yes,No,No,?,4.14,35,1,0,0,13.142857,5,1,High
?,488,No,Yes,No,Yes,No,No,?,4.55,36,1,0,0,16.222222,3,1,High
?,389,No,Yes,No,Yes,No,No,?,4.21,33,1,0,0,14.242424,1,1,High
?,510,No,Yes,No,Yes,No,No,?,4.34,35,1,0,0,13.742857,0,0,High
?,431,No,No,Yes,Yes,Yes,No,?,2.85,30,1,0,0,16.766666,0,2,Low
?,376,No,No,Yes,Yes,Yes,No,?,2.36,26,1,0,0,19.692307,0,0,Low
?,430,No,No,No,Yes,No,No,?,3.58,28,1,0,0,11.571428,0,3,High
?,431,No,No,No,Yes,Yes,No,22,3.55,25,1,0,0,12.92,1,2,High
?,367,No,No,Yes,Yes,Yes,No,?,3.09,26,1,0,0,15.192307,1,2,High
?,358,No,No,Yes,Yes,Yes,No,?,3.4,25,1,0,0,20,0,0,High
?,443,No,No,No,Yes,No,No,?,4.37,55,1,0,0,11.018181,1,4,High
D,364,No,No,Yes,Yes,Yes,No,43,3.28,25,0.96,0.04,0,5.96,2,4,Low
?,329,No,No,Yes,No,Yes,No,?,2.35,28,1,0,0,12.642857,0,0,Low
?,489,Yes,No,Yes,No,Yes,No,?,2.25,48,1,0,0,10.291666,0,3,Low
?,270,No,No,Yes,No,Yes,No,?,1.94,26,1,0,0,11.346153,0,1,Low
?,325,No,Yes,Yes,No,Yes,No,?,1.61,35,1,0,0,12.571428,0,0,Low
D,152,Yes,No,No,No,Yes,No,?,?,9,1,0,0,4.333333,0,4,Low
D,120,No,No,Yes,No,Yes,No,?,1.75,9,1,0,0,2.111111,5,1,Low
D,148,No,No,Yes,No,Yes,No,?,1.97,9,0.888888,0.111111,0,5.333333,1,3,Low
?,155,No,No,Yes,No,Yes,No,?,2.34,20,1,0.05,0,16.9,1,0,Low
?,254,No,No,Yes,No,Yes,No,?,1.7,34,0.970588,0,0,9.470588,1,4,Low
?,343,No,No,Yes,No,Yes,No,?,1.44,32,0.90625,0.0625,0,8.5,0,4,Low
D,53,No,No,No,No,No,No,?,4,6,0.833333,0.166666,0,3,2,1,High
D,74,No,No,No,No,No,No,?,2.85,11,0.636363,0,0,5.545454,4,2,Low
?,216,No,No,Yes,No,Yes,No,?,2.22,22,1,0,0,18.40909,0,0,Low
?,177,No,No,Yes,Yes,Yes,No,?,2.91,18,1,0,0,16.388888,0,0,Low
?,226,Yes,No,Yes,Yes,Yes,No,?,2.78,24,1,0,0,15.458333,1,1,High
?,343,Yes,No,Yes,No,Yes,No,?,2.16,30,1,0,0,12.166666,0,1,Low
?,303,No,No,Yes,No,Yes,No,?,1.98,31,0.967741,0,0,10.935483,1,1,Low
?,370,No,No,Yes,No,Yes,No,?,2.04,37,1,0,0,9.729729,0,0,Low
?,98,No,No,No,No,Yes,No,?,2.68,17,1,0.058823,0,10.117647,0,2,High
?,302,No,No,Yes,Yes,Yes,No,?,3.23,24,1,0,0,19.083333,0,0,High
?,145,No,No,Yes,No,Yes,No,?,2.17,18,1,0,0,21.055555,0,0,Low
?,288,No,No,No,Yes,No,No,?,4.06,22,1,0,0,15.318181,0,1,High
?,203,No,No,Yes,No,Yes,No,?,2.59,27,1,0,0,12.407407,0,1,High
?,344,Yes,No,Yes,No,Yes,No,?,2.81,31,1,0,0,20.903225,1,0,Low
?,204,No,No,Yes,No,Yes,No,?,2.16,23,0.956521,0.043478,0,12.260869,0,1,Low
?,118,No,No,Yes,No,Yes,No,?,3.16,12,1,0,0,18.916666,0,0,High
?,107,No,No,Yes,No,Yes,No,?,2.58,11,1,0,0,17.727272,1,0,High
?,298,No,Yes,Yes,No,Yes,No,?,1.97,31,1,0,0,14.419354,1,1,Low
?,179,No,No,Yes,No,Yes,No,?,2.46,24,1,0,0,13.75,0,0,Low
?,475,No,Yes,Yes,No,Yes,No,?,2.01,48,1,0,0,11.416666,0,1,Low
?,310,Yes,Yes,Yes,Yes,Yes,No,?,2.76,29,1,0,0,17.310344,0,0,High
?,496,Yes,No,Yes,No,Yes,No,?,2.19,48,1,0,0,13.625,0,0,Low
?,151,No,No,Yes,No,Yes,No,?,2.63,17,1,0,0,17.058823,0,0,Low
?,95,No,No,Yes,No,Yes,No,?,2.63,15,1,0,0,15.333333,0,0,High
?,166,Yes,No,No,No,Yes,No,?,3.15,17,1,0,0,17,0,1,Low
?,389,No,No,No,Yes,No,No,?,4.05,32,1,0,0,18.21875,0,0,High
D,338,No,Yes,Yes,No,Yes,No,?,2.13,27,1,0,0,10.222222,0,0,Low
?,182,No,No,Yes,No,Yes,No,?,2.85,28,1,0,0,16.178571,0,0,High
?,336,No,No,Yes,No,Yes,No,?,1.76,42,1,0.023809,0,13.023809,0,1,Low
?,420,No,No,Yes,No,Yes,No,?,1.94,48,1,0,0,14.333333,0,1,Low
?,374,No,No,Yes,No,Yes,No,?,2.25,45,0.977777,0,0,11.8,3,5,Low
?,383,No,No,Yes,No,Yes,No,?,1.66,38,1,0,0,17.105263,0,0,High
?,215,No,No,Yes,No,Yes,No,?,2.32,19,1,0,0,12.736842,0,1,High
?,129,No,No,No,No,Yes,No,?,3.24,16,1,0,0,15.625,0,0,High
?,157,No,No,Yes,No,Yes,No,?,2.76,20,1,0,0,11.65,1,0,High
?,241,No,No,Yes,Yes,Yes,No,?,3,24,1,0,0,16.583333,0,0,High
?,163,No,Yes,Yes,No,Yes,No,?,2.23,18,1,0.055555,0,20.111111,0,1,Low
?,318,Yes,No,Yes,No,Yes,No,?,2.42,35,1,0.028571,0,14.942857,1,0,Low
?,320,Yes,No,Yes,No,Yes,No,?,2.55,29,1,0,0,14.172413,0,0,Low
?,298,No,No,Yes,Yes,Yes,No,?,3.06,26,1,0.038461,0,21.461538,0,1,Low
?,248,Yes,No,Yes,No,Yes,No,?,2.61,29,1,0,0,13.275862,0,0,Low
?,455,No,No,Yes,Yes,Yes,No,31,3.57,34,0.970588,0,0,18.205882,0,0,High
?,248,No,No,Yes,Yes,Yes,No,?,3.68,25,1,0,0,18.6,0,0,High
?,350,No,No,Yes,No,Yes,No,?,2.21,34,1,0.029411,0,17.323529,1,0,Low
?,232,No,Yes,Yes,Yes,Yes,No,?,3.07,19,1,0,0,20.578947,0,0,High
?,208,No,No,Yes,Yes,Yes,No,?,3.09,20,1,0,0,14.05,0,1,High
?,285,No,No,No,Yes,Yes,No,?,3.82,22,1,0,0,16.954545,0,0,High
?,314,No,No,No,Yes,Yes,No,?,3.39,25,1,0,0,18.88,0,1,High
?,323,No,No,Yes,No,Yes,No,?,1.7,35,1,0,0,14,0,2,Low
?,368,No,Yes,Yes,No,Yes,No,?,2.25,36,1,0,0,8.166666,0,1,Low
?,180,No,No,Yes,No,Yes,No,?,2.3,20,1,0,0,13.85,0,1,Low
?,248,Yes,No,Yes,No,Yes,No,?,2.79,25,1,0,0,16.72,1,1,High
?,200,No,No,Yes,Yes,Yes,No,?,2.75,21,1,0,0,18.190476,0,0,High
?,179,No,No,Yes,No,Yes,No,?,2.72,18,1,0,0,14.666666,0,0,High
?,426,Yes,No,Yes,No,Yes,No,20,1.98,36,0.972222,0.027777,0,13.194444,0,2,Low
?,362,No,No,Yes,Yes,No,No,?,4.08,30,1,0,0,13,0,1,High
?,239,No,No,Yes,Yes,Yes,No,?,2.92,24,1,0,0,18.458333,0,0,Low
?,269,No,No,Yes,No,Yes,No,?,2.69,25,0.96,0,0,18.24,0,1,High
?,291,No,No,Yes,No,Yes,No,?,1.82,30,1,0,0,18.7,0,0,Low
?,384,Yes,No,Yes,Yes,Yes,No,?,2.97,44,0.977272,0,0,18.113636,1,0,High
?,359,No,No,Yes,No,Yes,No,?,1.7,36,0.972222,0,0,13.861111,0,1,Low
?,199,No,No,Yes,Yes,Yes,No,?,3.5,24,1,0,0,20.5,0,1,High
?,449,Yes,No,Yes,Yes,Yes,No,27,3.59,38,0.973684,0,0,15,0,5,High
?,328,No,No,Yes,No,Yes,No,?,2.21,27,1,0,0,14.518518,1,2,Low
?,289,Yes,Yes,Yes,No,Yes,No,?,1.61,33,1,0,0,9.818181,0,2,Low
?,219,No,No,Yes,Yes,Yes,No,?,3.22,24,1,0,0,15.291666,0,0,High
?,254,No,No,Yes,Yes,Yes,No,?,2.88,27,0.962962,0,0,14.481481,1,1,High
?,574,Yes,No,Yes,Yes,Yes,No,25,3.3,43,1,0,0,13.88372,0,0,High
D,179,Yes,No,Yes,No,Yes,No,?,2.46,10,1,0,0,12,0,0,Low
?,529,Yes,Yes,Yes,No,Yes,No,?,2.51,44,1,0,0,13,0,0,Low
?,149,No,No,No,Yes,Yes,No,?,2.93,17,1,0,0,15.529411,0,0,High
?,180,No,No,Yes,Yes,Yes,No,?,2.9,18,1,0,0,18.277777,0,0,High
?,215,No,No,Yes,No,Yes,No,?,2.65,21,1,0,0,20.571428,0,0,Low
?,197,No,No,Yes,No,Yes,No,?,2.92,20,1,0,0,15,1,1,High
?,116,No,No,Yes,No,Yes,No,?,2.3,14,1,0,0,14.357142,0,1,Low
?,230,No,Yes,Yes,No,Yes,No,?,2.62,24,1,0.041666,0,17.291666,1,0,Low
?,175,Yes,No,Yes,No,Yes,No,?,2.47,21,1,0,0,12.571428,1,0,Low
?,191,No,No,Yes,Yes,Yes,No,?,2.73,15,1,0,0,20,1,0,High
?,219,No,No,No,Yes,Yes,No,?,3.41,23,0.956521,0,0,15.304347,0,2,High
?,205,No,No,Yes,No,Yes,No,?,2.01,21,1,0,0,11.238095,0,3,Low
?,261,No,No,No,Yes,Yes,No,?,3.8,27,1,0,0,20.407407,0,0,High
